EmployeeID,Skill
1704,Employee Wellbeing
1705,LinkedIn Recruiter
1705,Salary Benchmarking
1705,Greenhouse
1705,Lever
1706,Pipeline Management
1706,HubSpot
1706,Client Relationship Management
1706,Salesforce
1706,Lead Generation
1706,B2B Sales
1707,Meta Ads Manager
1707,Campaign Management
1707,Social Media Marketing
1707,Google Ads
1708,Postman
1708,SLA Management
1708,Jira
1709,Market Expansion
1709,ZoomInfo
1709,Deal Closing
1710,Google Analytics
1710,SEMrush
1710,Technical SEO
1710,Search Engine Optimization
1711,Market Expansion
1711,Partnership Management
1711,Salesforce
1711,Deal Closing
1712,Employee Retention
1712,Workday
1712,Excel
1712,Talent Acquisition
1712,HR Compliance
1713,Pipeline Management
1713,HubSpot
1713,Negotiation
1713,Client Relationship Management
1713,LinkedIn Sales Navigator
1713,B2B Sales
1714,Generative AI
1714,PowerBI
1714,Exploratory Data Analysis
1714,Excel
1714,Statistical Analysis
1714,Data Cleaning
1714,MLOps
1714,Business Reporting
1715,Content Strategy
1715,WordPress
1715,Copywriting
1715,Editorial Calendar
1716,Generative AI
1716,Database Design
1716,Full-Stack Development
1716,React
1716,MLOps
1716,PostgreSQL
1716,JavaScript / TypeScript
1717,Salary Benchmarking
1717,Lever
1717,Candidate Sourcing
1718,PowerBI
1718,Excel
1718,SQL
1718,Statistical Analysis
1718,Data Cleaning
1718,Business Reporting
1719,Campaign Management
1719,Social Media Marketing
1719,Mailchimp
1720,Splunk
1720,Incident Response
1720,SIEM Tools
1720,Network Security
1720,Nmap
1721,Node.js
1721,API Integration
1721,Database Design
1721,AWS
1721,Git Version Control
1721,JavaScript / TypeScript
1722,Pipeline Management
1722,Negotiation
1722,Client Relationship Management
1722,Salesforce
1722,Lead Generation
1722,B2B Sales
1723,Google Analytics
1723,SEMrush
1723,Keyword Research
1723,Search Engine Optimization
1724,Variance Analysis
1724,PowerBI
1724,Financial Modeling
1724,Excel
1724,Tableau
1725,Onboarding
1725,HR Operations
1725,Payroll Coordination
1726,PowerBI
1726,Exploratory Data Analysis
1726,AWS
1726,SQL
1726,Tableau
1726,Statistical Analysis
1726,Business Reporting
1726,Python
1727,Excel
1727,Financial Controls
1727,SAP
1727,ACL Analytics
1728,Employee Retention
1728,Workday
1728,Performance Management
1728,Excel
1728,BambooHR
1729,Workday
1729,HR Operations
1729,Payroll Coordination
1730,Pipeline Management
1730,HubSpot
1730,Negotiation
1730,LinkedIn Sales Navigator
1730,Salesforce
1731,DevOps
1731,AWS
1731,MLOps
1731,Cloud Infrastructure
1732,Employee Retention
1732,Performance Management
1732,HR Compliance
1732,Excel
1733,Gainsight
1733,Account Growth
1733,Client Relationship Management
1733,Salesforce
1733,Cross-selling
1734,Wireshark
1734,Incident Response
1734,SIEM Tools
1734,Network Security
1734,Threat Modeling
1735,Employee Retention
1735,Excel
1735,Talent Acquisition
1735,HR Compliance
1735,BambooHR
1736,Generative AI
1736,Node.js
1736,API Integration
1736,Full-Stack Development
1736,Git Version Control
1736,JavaScript / TypeScript
1737,Cross-selling
1737,Contract Renewal
1737,Gainsight
1737,Client Relationship Management
1738,CI/CD
1738,AWS
1738,Code Quality & Testing
1738,REST APIs
1738,Kubernetes
1738,Python
1739,ACL Analytics
1739,Financial Controls
1739,Risk Assessment
1739,Excel
1740,Postman
1740,Selenium
1740,Test Automation
1740,PyTest
1740,Manual Testing
1741,Wireshark
1741,Threat Modeling
1741,SIEM Tools
1741,Network Security
1741,Nmap
1742,Generative AI
1742,SQL
1742,Statistical Analysis
1742,Tableau
1742,Python
1742,Data Cleaning
1742,Business Reporting
1743,Salesforce
1743,Gainsight
1743,Zendesk
1743,Client Relationship Management
1744,Conflict Resolution
1744,Excel
1744,Employee Wellbeing
1745,Generative AI
1745,Git
1745,CI/CD
1745,AWS
1745,System Design
1745,Data Structures & Algorithms
1745,Kubernetes
1746,Node.js
1746,Database Design
1746,AWS
1746,React
1746,Full-Stack Development
1746,JavaScript / TypeScript
1747,Campaign Management
1747,Meta Ads Manager
1747,Social Media Marketing
1747,Mailchimp
1748,Salesforce
1748,Partnership Management
1748,Market Expansion
1749,Risk Assessment
1749,Financial Controls
1749,SAP
1749,Internal Audit
1750,Market Expansion
1750,Salesforce
1750,Deal Closing
1751,Pipeline Management
1751,HubSpot
1751,Negotiation
1751,Client Relationship Management
1751,B2B Sales
1752,API Integration
1752,Database Design
1752,AWS
1752,Full-Stack Development
1752,React
1752,PostgreSQL
1753,Pipeline Management
1753,Negotiation
1753,Client Relationship Management
1753,LinkedIn Sales Navigator
1753,Lead Generation
1754,Generative AI
1754,Linux
1754,AWS
1754,Terraform
1754,Backend Architecture
1755,Employee Retention
1755,Performance Management
1755,Talent Acquisition
1755,HR Compliance
1755,BambooHR
1756,Ticket Resolution
1756,Zendesk
1756,Customer Support
1757,ServiceNow HR
1757,Workplace Policy
1757,Employee Wellbeing
1758,Google Analytics
1758,Ahrefs
1758,Technical SEO
1758,Search Engine Optimization
1759,ServiceNow HR
1759,Conflict Resolution
1759,Employee Wellbeing
1760,Postman
1760,Test Automation
1760,Jira
1760,PyTest
1760,Bug Tracking
1761,Market Expansion
1761,Salesforce
1761,ZoomInfo
1762,Financial Accounting
1762,Excel
1762,SAP Financials
1762,QuickBooks
1763,Salesforce
1763,Pipeline Management
1763,LinkedIn Sales Navigator
1763,HubSpot
1764,PowerBI
1764,Financial Modeling
1764,Excel
1764,SQL
1764,Budgeting & Forecasting
1765,ServiceNow HR
1765,Excel
1765,Employee Wellbeing
1766,Ticket Resolution
1766,Troubleshooting
1766,Zendesk
1767,Salesforce
1767,Cross-selling
1767,Zendesk
1767,Client Relationship Management
1768,Conflict Resolution
1768,Workplace Policy
1768,Employee Wellbeing
1769,HubSpot
1769,Negotiation
1769,LinkedIn Sales Navigator
1769,Salesforce
1769,Lead Generation
1769,B2B Sales
1770,Cross-selling
1770,Contract Renewal
1770,Gainsight
1770,Zendesk
1771,Salesforce
1771,Gainsight
1771,Account Growth
1771,Contract Renewal
1772,SEMrush
1772,Keyword Research
1772,Ahrefs
1772,Search Engine Optimization
1773,Tax Compliance
1773,Financial Accounting
1773,SAP Financials
1773,General Ledger
1774,Wireshark
1774,Threat Modeling
1774,Incident Response
1774,Network Security
1774,Splunk
1775,Budgeting & Forecasting
1775,Tableau
1775,Variance Analysis
1775,PowerBI
1776,Market Expansion
1776,Salesforce
1776,Deal Closing
1777,Generative AI
1777,Git
1777,CI/CD
1777,AWS
1777,System Design
1777,Code Quality & Testing
1777,Data Structures & Algorithms
1777,Python
1778,Figma
1778,Creative Direction
1778,Adobe Creative Cloud
1779,Git
1779,CI/CD
1779,System Design
1779,REST APIs
1779,MLOps
1779,Kubernetes
1779,Python
1779,Docker
1780,Onboarding
1780,HR Operations
1780,Excel
1781,HubSpot
1781,Negotiation
1781,LinkedIn Sales Navigator
1781,Lead Generation
1781,B2B Sales
1782,CI/CD
1782,Git
1782,AWS
1782,System Design
1782,Code Quality & Testing
1782,Kubernetes
1782,Docker
1783,Manual Testing
1783,Postman
1783,PyTest
1783,Bug Tracking
1784,Manual Testing
1784,Selenium
1784,Bug Tracking
1784,Jira
1785,Wireshark
1785,Vulnerability Assessment
1785,Incident Response
1785,SIEM Tools
1785,Network Security
1786,Meta Ads Manager
1786,Campaign Management
1786,Social Media Marketing
1786,Google Ads
1787,Workday
1787,Payroll Coordination
1787,Excel
1788,Internal Audit
1788,Financial Controls
1788,Risk Assessment
1788,ACL Analytics
1789,Postman
1789,Manual Testing
1789,Test Automation
1789,PyTest
1789,Bug Tracking
1790,Selenium
1790,Test Automation
1790,Jira
1790,PyTest
1790,Manual Testing
1791,Workday
1791,Excel
1791,Onboarding
1792,SQL
1792,Tableau
1792,Python
1792,Data Cleaning
1792,Business Reporting
1793,Figma
1793,Content Production
1793,Brand Storytelling
1794,Budgeting & Forecasting
1794,Tableau
1794,Financial Modeling
1794,Variance Analysis
1795,Variance Analysis
1795,PowerBI
1795,Excel
1795,SQL
1795,Tableau
1796,Generative AI
1796,PowerBI
1796,AWS
1796,Excel
1796,SQL
1796,Statistical Analysis
1796,Data Cleaning
1796,Business Reporting
1797,Splunk
1797,Postman
1797,Jira
1797,Root Cause Analysis
1798,Conflict Resolution
1798,Excel
1799,Splunk
1799,Postman
1799,SLA Management
1799,Root Cause Analysis
1800,Postman
1800,Technical Troubleshooting
1800,SLA Management
1800,Root Cause Analysis
1801,LinkedIn Recruiter
1801,Screening & Interviewing
1801,Lever
1801,Candidate Sourcing
1802,Node.js
1802,API Integration
1802,Database Design
1802,AWS
1802,Full-Stack Development
1802,PostgreSQL
1803,Greenhouse
1803,LinkedIn Recruiter
1803,Screening & Interviewing
1803,Lever
1804,Salesforce
1804,Cross-selling
1804,Contract Renewal
1804,Client Relationship Management
1805,Splunk
1805,Postman
1805,Jira
1805,Root Cause Analysis
1806,Tax Compliance
1806,Financial Accounting
1806,SAP Financials
1806,QuickBooks
1807,Google Search Console
1807,Competitor Analysis
1807,Screaming Frog
1808,Salary Benchmarking
1808,LinkedIn Recruiter
1808,Candidate Sourcing
1809,API Integration
1809,Database Design
1809,Full-Stack Development
1809,React
1809,Git Version Control
1809,JavaScript / TypeScript
1810,Technical Troubleshooting
1810,Root Cause Analysis
1810,SLA Management
1810,Splunk
1811,Gainsight
1811,Zendesk
1811,Client Relationship Management
1811,Salesforce
1811,Contract Renewal
1812,Budgeting & Forecasting
1812,SQL
1812,Financial Modeling
1812,Variance Analysis
1813,Market Expansion
1813,Partnership Management
1813,ZoomInfo
1814,Greenhouse
1814,Screening & Interviewing
1814,Lever
1814,Candidate Sourcing
1815,Splunk
1815,Postman
1815,Jira
1815,Root Cause Analysis
1816,Financial Controls
1816,Risk Assessment
1816,Excel
1817,Talent Acquisition
1817,Performance Management
1817,HR Compliance
1817,Excel
1818,Pipeline Management
1818,Negotiation
1818,LinkedIn Sales Navigator
1818,Client Relationship Management
1818,Salesforce
1818,B2B Sales
1819,Generative AI
1819,Exploratory Data Analysis
1819,AWS
1819,Excel
1819,SQL
1819,Statistical Analysis
1819,Tableau
1819,Business Reporting
1819,Python
1820,Salesforce
1820,ZoomInfo
1820,Market Expansion
1821,Gainsight
1821,Zendesk
1821,Account Growth
1821,Client Relationship Management
1821,Contract Renewal
1822,Database Design
1822,AWS
1822,Full-Stack Development
1822,React
1822,Git Version Control
1822,PostgreSQL
1823,Linux
1823,DevOps
1823,AWS
1823,Backend Architecture
1824,Linux
1824,DevOps
1824,AWS
1824,Backend Architecture
1825,Salesforce
1825,Partnership Management
1825,Deal Closing
1826,Market Research
1826,Meta Ads Manager
1826,Social Media Marketing
1826,Mailchimp
1827,HubSpot
1827,Negotiation
1827,LinkedIn Sales Navigator
1827,Client Relationship Management
1827,Salesforce
1828,Salesforce
1828,Partnership Management
1828,Deal Closing
1828,Market Expansion
1829,Content Strategy
1829,Notion
1829,Copywriting
1829,Canva
1830,Generative AI
1830,CI/CD
1830,Git
1830,AWS
1830,Code Quality & Testing
1830,Data Structures & Algorithms
1830,REST APIs
1830,Docker
1831,Tax Compliance
1831,Financial Accounting
1831,SAP Financials
1831,QuickBooks
1832,ServiceNow HR
1832,Excel
1832,Workplace Policy
1833,Budgeting & Forecasting
1833,Tableau
1833,Financial Modeling
1833,PowerBI
1834,Market Expansion
1834,Partnership Management
1834,ZoomInfo
1835,Workday
1835,HR Operations
1835,Onboarding
1836,Talent Acquisition
1836,HR Compliance
1836,Excel
1836,BambooHR
1837,PowerBI
1837,Exploratory Data Analysis
1837,Excel
1837,SQL
1837,Tableau
1837,Statistical Analysis
1838,Workday
1838,HR Operations
1838,Onboarding
1839,Workday
1839,HR Operations
1839,Payroll Coordination
1840,Google Search Console
1840,Rank Tracking
1840,Traffic Analysis
1841,Figma
1841,Content Production
1841,Creative Direction
1842,ZoomInfo
1842,Partnership Management
1842,Deal Closing
1843,Pipeline Management
1843,Negotiation
1843,Client Relationship Management
1843,LinkedIn Sales Navigator
1843,Lead Generation
1843,B2B Sales
1844,Pipeline Management
1844,Client Relationship Management
1844,LinkedIn Sales Navigator
1844,Lead Generation
1844,B2B Sales
1845,Gainsight
1845,Zendesk
1845,Account Growth
1845,Cross-selling
1845,Contract Renewal
1846,Performance Management
1846,HR Compliance
1846,Excel
1846,BambooHR
1847,Ticket Resolution
1847,Zendesk
1847,Customer Support
1848,Budgeting & Forecasting
1848,Excel
1848,Variance Analysis
1848,PowerBI
1849,Generative AI
1849,Exploratory Data Analysis
1849,AWS
1849,Tableau
1849,Statistical Analysis
1849,Data Cleaning
1849,MLOps
1849,Business Reporting
1850,Variance Analysis
1850,PowerBI
1850,SQL
1850,Tableau
1850,Budgeting & Forecasting
1851,Market Expansion
1851,ZoomInfo
1851,Deal Closing
1852,Rank Tracking
1852,Competitor Analysis
1852,Traffic Analysis
1853,Google Ads
1853,Campaign Management
1853,Social Media Marketing
1853,Mailchimp
1854,Tableau
1854,Financial Modeling
1854,Variance Analysis
1854,PowerBI
1855,Generative AI
1855,Node.js
1855,API Integration
1855,Database Design
1855,AWS
1855,Full-Stack Development
1855,Git Version Control
1855,JavaScript / TypeScript
1856,Pipeline Management
1856,HubSpot
1856,LinkedIn Sales Navigator
1856,Lead Generation
1856,B2B Sales
1857,Linux
1857,DevOps
1857,Backend Architecture
1857,Cloud Infrastructure
1858,Onboarding
1858,HR Operations
1858,Workday
1859,HubSpot
1859,Negotiation
1859,LinkedIn Sales Navigator
1859,Client Relationship Management
1859,Lead Generation
1859,B2B Sales
1860,Database Design
1860,AWS
1860,Full-Stack Development
1860,React
1860,Git Version Control
1860,MLOps
1860,JavaScript / TypeScript
1861,Market Research
1861,Campaign Management
1861,Mailchimp
1861,Social Media Marketing
1861,Google Ads
1862,DevOps
1862,AWS
1862,Terraform
1862,Cloud Infrastructure
1863,Tax Compliance
1863,SAP Financials
1863,General Ledger
1863,Excel
1864,Tax Compliance
1864,SAP Financials
1864,General Ledger
1864,QuickBooks
1865,ACL Analytics
1865,Excel
1865,Risk Assessment
1865,SAP
1866,Financial Controls
1866,SAP
1866,ACL Analytics
1867,Market Research
1867,Social Media Marketing
1867,Google Ads
1868,Wireshark
1868,Threat Modeling
1868,Incident Response
1868,Nmap
1868,Network Security
1868,Splunk
1869,Gainsight
1869,Zendesk
1869,Client Relationship Management
1869,Account Growth
1869,Salesforce
1870,Generative AI
1870,CI/CD
1870,AWS
1870,System Design
1870,Code Quality & Testing
1870,REST APIs
1870,Python
1870,Docker
1871,HubSpot
1871,Negotiation
1871,LinkedIn Sales Navigator
1871,Client Relationship Management
1871,B2B Sales
1872,Salesforce
1872,Cross-selling
1872,Contract Renewal
1872,Account Growth
1873,Gainsight
1873,Zendesk
1873,Account Growth
1873,Salesforce
1873,Cross-selling
1874,Salesforce
1874,Partnership Management
1874,ZoomInfo
1874,Deal Closing
1875,Vulnerability Assessment
1875,Threat Modeling
1875,Incident Response
1875,Network Security
1875,Nmap
1876,AWS
1876,Backend Architecture
1876,Terraform
1876,Cloud Infrastructure
1877,Gainsight
1877,Client Relationship Management
1877,Salesforce
1877,Cross-selling
1877,Contract Renewal
1878,Variance Analysis
1878,PowerBI
1878,Excel
1878,Budgeting & Forecasting
1878,Tableau
1879,Vulnerability Assessment
1879,Incident Response
1879,SIEM Tools
1879,Network Security
1879,Nmap
1880,Node.js
1880,API Integration
1880,AWS
1880,React
1880,MLOps
1880,PostgreSQL
1880,JavaScript / TypeScript
1881,Market Research
1881,Meta Ads Manager
1881,Social Media Marketing
1881,Google Ads
1882,SQL
1882,Excel
1882,Variance Analysis
1882,PowerBI
1883,CI/CD
1883,Git
1883,AWS
1883,Code Quality & Testing
1883,Data Structures & Algorithms
1883,Python
1883,Docker
1884,Generative AI
1884,Linux
1884,AWS
1884,Cloud Infrastructure
1884,MLOps
1885,Splunk
1885,Postman
1885,Technical Troubleshooting
1885,Jira
1886,Splunk
1886,Postman
1886,Root Cause Analysis
1886,Jira
1887,Internal Audit
1887,Financial Controls
1887,Risk Assessment
1887,Excel
1888,Workday
1888,Employee Retention
1888,Performance Management
1888,BambooHR
1889,Node.js
1889,Database Design
1889,React
1889,Git Version Control
1889,JavaScript / TypeScript
1890,PowerBI
1890,Financial Modeling
1890,SQL
1890,Tableau
1890,Budgeting & Forecasting
1891,Postman
1891,PyTest
1891,Bug Tracking
1891,Jira
1892,LinkedIn Recruiter
1892,Salary Benchmarking
1892,Greenhouse
1892,Screening & Interviewing
1893,Onboarding
1893,Workday
1893,Excel
1894,PowerBI
1894,Excel
1894,SQL
1894,Statistical Analysis
1894,Tableau
1894,Python
1895,Google Analytics
1895,SEMrush
1895,Ahrefs
1895,Search Engine Optimization
1896,Salesforce
1896,Pipeline Management
1896,LinkedIn Sales Navigator
1896,B2B Sales
1897,Salesforce
1897,Negotiation
1897,LinkedIn Sales Navigator
1897,B2B Sales
1898,Budgeting & Forecasting
1898,SQL
1898,Excel
1898,PowerBI
1899,Generative AI
1899,CI/CD
1899,AWS
1899,System Design
1899,REST APIs
1899,Kubernetes
1899,Docker
1900,Node.js
1900,API Integration
1900,Database Design
1900,AWS
1900,React
1900,Full-Stack Development
1900,Git Version Control
1901,Conflict Resolution
1901,Workplace Policy
1901,Excel
1902,Account Growth
1902,Zendesk
1902,Client Relationship Management
1902,Cross-selling
1902,Contract Renewal
1903,Google Search Console
1903,Rank Tracking
1903,Competitor Analysis
1904,SAP
1904,Financial Controls
1904,Risk Assessment
1904,Excel
1905,API Integration
1905,React
1905,Full-Stack Development
1905,MLOps
1905,PostgreSQL
1905,JavaScript / TypeScript
1906,Tax Compliance
1906,SAP Financials
1906,General Ledger
1906,QuickBooks
1907,Gainsight
1907,Zendesk
1907,Client Relationship Management
1907,Salesforce
1907,Cross-selling
1908,PowerBI
1908,Exploratory Data Analysis
1908,AWS
1908,Excel
1908,SQL
1908,Tableau
1908,Statistical Analysis
1908,MLOps
1908,Python
1909,Pipeline Management
1909,HubSpot
1909,Negotiation
1909,Salesforce
1909,Lead Generation
1910,SQL
1910,Financial Modeling
1910,Variance Analysis
1910,Budgeting & Forecasting
1911,Git
1911,AWS
1911,System Design
1911,Code Quality & Testing
1911,REST APIs
1911,Kubernetes
1911,Python
1911,Docker
1912,Generative AI
1912,Node.js
1912,Database Design
1912,React
1912,MLOps
1912,PostgreSQL
1912,JavaScript / TypeScript
1913,Salesforce
1913,Cross-selling
1913,Account Growth
1913,Client Relationship Management
1914,Market Expansion
1914,ZoomInfo
1914,Deal Closing
1915,SAP
1915,ACL Analytics
1915,Risk Assessment
1915,Excel
1916,ACL Analytics
1916,SAP
1916,Excel
1917,SQL
1917,Financial Modeling
1917,PowerBI
1917,Excel
1918,Salesforce
1918,Partnership Management
1918,Deal Closing
1919,Postman
1919,Selenium
1919,Manual Testing
1919,Test Automation
1919,Bug Tracking
1920,Generative AI
1920,Git
1920,AWS
1920,System Design
